"key","en","fr","ge","sp","ch","jp"
"UI_View_Cafeteria_Staff","查看餐厅员工","xxxx",,,,
"UI_View_DiningCar_Staff","查看餐车员工","xxxx",,,,
"UI_View_Bleu_Staff","查看青斑员工","xxxx",,,,
,,,,,,
"UI_Unassigned_Staff","未分配的员工","xxxx",,,,
"UI_ViewUnassigned_Staff","查看未分配员工","xxxx",,,,
,,,,,,
"UI_IngredientDelivery","原料配送","xxxx",,,,
"UI_SupplyChainLocked_Staff","学习供应链技能来解锁原料配送。","xxxx",,,,
"UI_VendorIngredientsDelivered","供应商原料已送达 -----","xxxx",,,,
"UI_IngredientsNotDelivered","食材未送达 -----（冰箱已满）","xxxx",,,,
,,,,,,
,,,,,,
"CITY HALL","市政厅",,,,,
,,,,,,
"cityhall_town_hall","市政厅","xxxx",,,,
"cityhall_expand_buildings","扩建建筑","xxxx",,,,
"cityhall_expand_buildings_unavailable","需要解锁第二章剧情","xxxx",,,,
"cityhall_change_flooring","更换地板","xxxx",,,,
"cityhall_construct_research_facility","建造研究设施","xxxx",,,,
"cityhall_research_facilities_unavailable","需要技能：研究设施","xxxx",,,,
"cityhall_construct","建造","xxxx",,,,
"cityhall_under_construction","正在建造中。","xxxx",,,,
"cityhall_construction_time_remaining","剩余时间 : (days)天","xxxx",,,,
,,,,,,
,,,,,,
"MAILBOX","邮箱",,,,,
,,,,,,
"mail_review_title","(restaurant)评论","xxxx",,,,
"mail_review_description","(restaurant)的评论，(date)","xxxx",,,,
"mail_leftoverParty_title","派对奖励","xxxx",,,,
"mail_leftoverParty_description","来自(npc)派对的剩余礼物。","xxxx",,,,
"mail_leftoverQuest_title","任务奖励","xxxx",,,,
"mail_leftoverQuest_description","(quest)剩下的礼物。","xxxx",,,,
,,,,,,
,,,,,,
"mail_friend_1_generic_title","最诚挚的祝愿","xxxx",,,,
"mail_friend_1_generic_description","你能做到！经营一家餐厅很难，但请记住，我会一直在这里支持你。","xxxx",,,,
"mail_friend_2_generic_title","致厨师","xxxx",,,,
"mail_friend_2_generic_description","你的餐厅一定会很棒！希望这能有所帮助。","xxxx",,,,
"mail_friend_3_generic_title","朋友你好","xxxx",,,,
"mail_friend_3_generic_description","嘿，伙计。前几天偶然发现了这个，觉得它可能会有帮助！","xxxx",,,,
"mail_friend_4_generic_title","圆满成功","xxxx",,,,
"mail_friend_4_generic_description","向你致以最诚挚的祝愿，并预祝你的餐厅事业取得圆满成功！","xxxx",,,,
"mail_friend_5_generic_title","这也许能帮上忙","xxxx",,,,
"mail_friend_5_generic_description","和你聊天总是很有趣，朋友。前几天我发现了这个，然后就想起了你。","xxxx",,,,
"mail_friend_1_letter_title","致(playername)","xxxx",,,,
"mail_friend_1_letter_description","嘿(playername)，期待在城里多见到你。和你见面总是很开心。","xxxx",,,,
"mail_friend_2_letter_title","一贯荣幸","xxxx",,,,
"mail_friend_2_letter_description","我真的很开心，能够认识你并且愈发了解你。还有，感谢你一直以来的倾听，我们以后一起出去玩吧！","xxxx",,,,
"mail_friend_3_letter_title","惊人神厨","xxxx",,,,
"mail_friend_3_letter_description","我只想说红杉馆的发展是多么令人瞩目。它对白荆港产生了很大的积极影响。祝你取得更大的成功!","xxxx",,,,
"mail_friend_4_letter_title","乐于助人","xxxx",,,,
"mail_friend_4_letter_description","嗨(playername)，你真的帮了我和这里的村民很多。如果你想聊天，随时可以来我家。","xxxx",,,,
"mail_friend_5_letter_title","忙碌主厨","xxxx",,,,
"mail_friend_5_letter_description","嘿(playername)，我知道你很忙，但我只想告诉你，自从遇见你之后我感觉好多了。祝餐厅生意兴隆！","xxxx",,,,
,,,,,,
"mail_closeFriend_1_generic_title","好朋友","xxxx",,,,
"mail_closeFriend_1_generic_description","嘿，亲爱的朋友，在我们交往的整个过程中，你一直非常慷慨。前几天我偶然发现了这个，觉得你应该拿着它。好好享受吧！","xxxx",,,,
"mail_closeFriend_2_generic_title","志趣相投","xxxx",,,,
"mail_closeFriend_2_generic_description","虽然我们没认识多久，但我感觉我们很合得来。因为我们志趣相投，我猜你会喜欢这个。","xxxx",,,,
"mail_closeFriend_3_generic_title","再见","xxxx",,,,
"mail_closeFriend_3_generic_description","我们以后再聚吧?我希望你没有忘记我。这些东西可以唤起你的记忆。","xxxx",,,,
"mail_closeFriend_4_generic_title","真棒","xxxx",,,,
"mail_closeFriend_4_generic_description","你可真是太棒了。我觉得和你成为朋友后，我的生活真的改变了。希望这个可以帮到你的餐厅。","xxxx",,,,
"mail_closeFriend_5_generic_title","致我最好的朋友","xxxx",,,,
"mail_closeFriend_5_generic_description","拿着这个。下次你最好给我点好东西。","xxxx",,,,
"mail_closeFriend_1_letter_title","美妙氛围","xxxx",,,,
"mail_closeFriend_1_letter_description","在我们共处的时间里了解你真是太好了。你给了我极大的帮助，我希望将来我也能帮到你。而现在，我想把这份好心情传递给你！","xxxx",,,,
"mail_closeFriend_2_letter_title","致最好的朋友","xxxx",,,,
"mail_closeFriend_2_letter_description","我们多聊聊天吧？当了成功厨师后可别去找更酷的朋友。随时欢迎你来我家！","xxxx",,,,
"mail_closeFriend_3_letter_title","勿忘我","xxxx",,,,
"mail_closeFriend_3_letter_description","嘿(playername)，既然你已经当上了一名成功的厨师，我希望你不要忘了我！记着，我可知道你住在哪儿！","xxxx",,,,
"mail_closeFriend_4_letter_title","杰出厨师","xxxx",,,,
"mail_closeFriend_4_letter_description","只想说见证你的餐厅的发展真是太棒了。等不及想再去吃一次了。最好给我打个折！","xxxx",,,,
"mail_closeFriend_5_letter_title","美味佳肴","xxxx",,,,
"mail_closeFriend_5_letter_description","昨天我路过你的餐厅，闻到了很香的味道。你会让我免费试吃一点吧？求求你了？","xxxx",,,,
,,,,,,
"mail_dating_1_generic_title","思念于你","xxxx",,,,
"mail_dating_1_generic_description","我已经想你了。迫不及待想再次见你。","xxxx",,,,
"mail_dating_2_generic_title","我的宝贝","xxxx",,,,
"mail_dating_2_generic_description","记得别累坏了自己！希望这能让你放松下来。","xxxx",,,,
"mail_dating_3_generic_title","嗨甜心","xxxx",,,,
"mail_dating_3_generic_description","想你！希望这个能帮到你工作。","xxxx",,,,
"mail_dating_4_generic_title","迫不及待","xxxx",,,,
"mail_dating_4_generic_description","嗨，亲爱的。我等不及想再见你了。我们在一起的每分每刻都让我无比幸福，目送你离开总是让我难过。来吧，拿着这个。","xxxx",,,,
"mail_dating_5_generic_title","让我忆你","xxxx",,,,
"mail_dating_5_generic_description","真不敢相信我们成了一对！感觉我们第一次约会就像昨天的事。我偶然捡到这个，它让我想起了你。留着它吧！","xxxx",,,,
"mail_dating_1_letter_title","倍感孤独","xxxx",,,,
"mail_dating_1_letter_description","我昨天好无聊，一直想着我们一起度过的美好时光。你很快就会来看我吧？","xxxx",,,,
"mail_dating_2_letter_title","愉快约会","xxxx",,,,
"mail_dating_2_letter_description","我总是回想起我们的几次约会，我只是很高兴我们可以继续见面。希望还能一起度过更多幸福时光！","xxxx",,,,
"mail_dating_3_letter_title","哈喽厨师","xxxx",,,,
"mail_dating_3_letter_description","我不得不承认。穿着全套厨师服掌管餐厅时的你是最迷人的。也许我会抽个时间去拜访你。","xxxx",,,,
"mail_dating_4_letter_title","支持着你","xxxx",,,,
"mail_dating_4_letter_description","嗨甜心。想你。只是想告诉你，你在餐厅里做得有多么出色。如果你需要我，我会永远支持你。","xxxx",,,,
"mail_dating_5_letter_title","美味佳肴","xxxx",,,,
"mail_dating_5_letter_description","想象你穿着可爱的厨师服，经营一整家餐厅，烹饪一些美味佳肴…呼。无论如何，很快再见 ;)","xxxx",,,,
,,,,,,
"mail_valentines_1_title","我的恋人","xxxx",,,,
"mail_valentines_1_description","今天空气中弥漫着爱的气息。等不及想见你。这个礼物配得上我的灵魂伴侣。","xxxx",,,,
"mail_valentines_2_title","致我的爱人","xxxx",,,,
"mail_valentines_2_description","情人节快乐(playername)！献上满满的爱，希望你喜欢这份礼物。","xxxx",,,,
"mail_valentines_3_title","致以爱意","xxxx",,,,
"mail_valentines_3_description","我真是太开心了，能与你共度这个特别的日子。自从第一次遇见你，我就感觉到了一生中从未有过的火花。接下来还有更多激动人心的时刻。","xxxx",,,,
"mail_valentines_4_title","爱之日","xxxx",,,,
"mail_valentines_4_description","嗨甜心。今天是情人节！为你送上满满的爱，期待稍后与你相见。","xxxx",,,,
"mail_valentines_5_title","情人节快乐","xxxx",,,,
"mail_valentines_5_description","(playername)，你就是我的阳光。看到你的脸总是能照亮我的一天。有你在我身边，我才感觉真正完整。","xxxx",,,,
,,,,,,
"mail_dating_1_time_title","我想念你","xxxx",,,,
"mail_dating_1_time_description","(playername)亲爱的。我感觉我们已经好久没在一起了。希望你一切都好。我们快点见面吧。","xxxx",,,,
"mail_dating_2_time_title","期盼再见","xxxx",,,,
"mail_dating_2_time_description","我好久没见到你也没收到你的消息了。希望你一切都好。我真的好想你！","xxxx",,,,
"mail_dating_1_timeLong_title","你在哪里？","xxxx",,,,
"mail_dating_1_timeLong_description","(playername)，我感觉你已经太久没来看过我了。你去哪里了？要是出了什么问题请告诉我。我不明白你为什么要无视我。","xxxx",,,,
"mail_dating_2_timeLong_title","出什么问题了吗？","xxxx",,,,
"mail_dating_2_timeLong_description","嗨亲爱的，我们已经很久没见面了，我担心我们会渐行渐远。记住，我的心门永远为你敞开。有空的时候请来见见我，我真的想你了。","xxxx",,,,
"mail_dating_1_timeOver_title","结束了。","xxxx",,,,
"mail_dating_1_timeOver_description","(playername)，你伤透了我的心。你一个多月都没跟我说过话。你怎么能这么狠心？我看不到这段关系的未来。我希望你对自己的所作所为感到满意，但我不会再参与其中了。","xxxx",,,,
"mail_dating_2_timeOver_title","再见","xxxx",,,,
"mail_dating_2_timeOver_description","(playername)，我曾将你视为真爱，以为我们可以白头偕老。但我看得出你对我没有同样的感觉。我的心已然破碎，但我会克服这一切，找到珍视我的人。","xxxx",,,,
,,,,,,
"mail_birthday_1_title","生日快乐！","xxxx",,,,
"mail_birthday_1_description","嘿(playername)，祝你生日快乐！希望你喜欢这个。","xxxx",,,,
"mail_birthday_2_title","生日祝福","xxxx",,,,
"mail_birthday_2_description","嗨朋友。生日快乐！变老有时让人倍感压力，但想想过去一年以来你所积累的美好体验。潇洒过活吧！","xxxx",,,,
"mail_birthday_3_title","过得愉快","xxxx",,,,
"mail_birthday_3_description","又是一年啊？祝你这一年都过得愉快，我的朋友。希望你喜欢这个礼物！","xxxx",,,,
"mail_birthday_4_title","又过一年","xxxx",,,,
"mail_birthday_4_description","真是多事之年。我很高兴生命中有你这样的朋友。祝你生日快乐。哦，你可以拿着这个。","xxxx",,,,
"mail_birthday_5_title","更多精彩","xxxx",,,,
"mail_birthday_5_description","生日快乐！人生总是起伏不定，但要记得保持乐观，期待更多即将来临的精彩！","xxxx",,,,
"mail_birthday_6_title","希望你喜欢这个","xxxx",,,,
"mail_birthday_6_description","生日快乐(playername)，我花了一阵才找到这个，但我想你会喜欢它的。","xxxx",,,,
"mail_birthday_7_title","生日礼物","xxxx",,,,
"mail_birthday_7_description","生日快乐！变老可真糟，但生日最棒的一点是能收到新礼物！","xxxx",,,,
"mail_birthday_8_title","礼物！","xxxx",,,,
"mail_birthday_8_description","(playername)，生日快乐！伙计我为你准备了一份超棒的礼物。我花了一会儿才找到这个。希望你喜欢它！","xxxx",,,,
"mail_birthday_9_title","你会喜欢这个的","xxxx",,,,
"mail_birthday_9_description","生日快乐(playername)。自从我们第一次见面，我就一直觉得我们志趣相投。这就让准备礼物变得更容易了。我想你会喜欢这个的。","xxxx",,,,
"mail_birthday_10_title","哇呼！","xxxx",,,,
"mail_birthday_10_description","祝你生日快乐(playername)。今天值得好好庆祝，所以记得抽点时间来享受生日！","xxxx",,,,
,,,,,,
"mail_friendAfterReview_poor_title","择日再战","xxxx",,,,
"mail_friendAfterReview_poor_description","嗨(playername)。我读了红杉馆的评论。我们在生活中都会遭遇这些挫折。杀不死我们的只会让我们更强大。你可以战胜这次的！","xxxx",,,,
"mail_friendAfterReview_mid_title","不必担心","xxxx",,,,
"mail_friendAfterReview_mid_description","嘿(playername)。刚看了红杉馆的首篇评论。别担心！你是个优秀的厨师，而且我知道红杉馆会成为一家超棒的餐厅。","xxxx",,,,
"mail_friendAfterReview_good_title","干得不错","xxxx",,,,
"mail_friendAfterReview_good_description","嘿(playername)。看起来红杉馆的首篇评论相当不错。我就知道你能把这个餐厅做大做强。","xxxx",,,,
"mail_friendAfterReview_great_title","真是漂亮！","xxxx",,,,
"mail_friendAfterReview_great_description","嘿(playername)。这篇评论酷毙了。我没想到你是个这么娴熟的厨师！我等不及要去红杉馆用餐了。","xxxx",,,,
"mail_friendAfterReview_amazing_title","你棒极了","xxxx",,,,
"mail_friendAfterReview_amazing_description","(playername)，你真的棒极了。我刚刚看了评论。太棒了！我觉得这会吸引更多游客来镇上。我迫不及待想看你接下来要怎么做了。","xxxx",,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"NEWSPAPER","报纸",,,,,
,,,,,,
"newspaper_ReviewTitle","餐厅评论","xxxx",,,,
"newspaper_CriticName","作者 (firstName)","xxxx",,,,
"Critic_Review_Restaurant","一份对(restaurant)餐厅的点评","xxxx",,,,
,,,,,,
"Critic_Review_LeSequoia","坐落在白荆港海滨的红杉馆餐厅，是由伟大的厨师安东尼·卡斯托创办的。后来，红杉馆餐厅由他的学生(playername)厨师继承并以全新的菜单重新开业。","xxxx",,,,
"Critic_Review_Teahouse","位于著名的白荆港澡堂中的牡丹茶屋，是一家有百年历史的茶屋，由主厨(playername)重新开业。(playername)与它的拥有者艾琳共同经营这家茶屋。","xxxx",,,,
"Critic_Review_DustySaloon","位于霓虹城暗影区的尘土酒馆，是一家热闹的酒吧，专门为城市的各种黑帮服务。这里的顾客可能会无视法律，但他们绝不会无视劣质菜肴。","xxxx",,,,
"Critic_Review_Cafeteria","坐落于野田区的醒目中心的霓虹城餐厅，服务于行程满满的逐梦年轻人。要想在这个城区生存，餐厅必须快节奏并让人耳目一新。","xxxx",,,,
"Critic_Review_DiningCar",,"xxxx",,,,
"Critic_Review_Bleu","坐落于星光区云顶之上的Bleu是一家高端餐厅，专门为霓虹城的上层人服务。这些精英阶级的顾客要求极高，只希望吃到绝世美味。","xxxx",,,,
,,,,,,
"Critic_Review_Progression_Act1_1","(playername)是一位年轻的厨师，是伟大的安东尼·卡斯托的弟子。虽然(playername)在美食界几乎没有成就，但卡斯托大厨给予这位年轻厨师的信任引起了我的好奇。","xxxx",,,,
"Critic_Review_Progression_Act1_2","(playername)将决定红杉馆的定位和命运。这家餐厅能否再次成为一颗闪耀明星？","xxxx",,,,
"Critic_Review_Progression_Act2_1","(playername)是安东尼·卡斯托的弟子，也是一位才华横溢的厨师，就是这个人成功地让曾经名噪一时的红杉馆餐厅重获新生。","xxxx",,,,
"Critic_Review_Progression_Act2_2","除了经营餐厅，(playername)还积极帮助白荆港的本地人振兴这个衰败的小镇。","xxxx",,,,
"Critic_Review_Progression_Act3_1","主厨(playername)已经成为白荆港小镇的一股正能量，把(restaurant)打造成当地美食爱好者的聚集地。","xxxx",,,,
"Critic_Review_Progression_Act3_2","在(playername)的帮助下，白荆港著名的牡丹浴场重新向大众开放，吸引了很多游客来到这个安静的海滨小镇。","xxxx",,,,
"Critic_Review_Progression_Act4_1",,"xxxx",,,,
"Critic_Review_Progression_Act4_2",,"xxxx",,,,
"Critic_Review_Progression_Act5_1",,"xxxx",,,,
"Critic_Review_Progression_Act5_2",,"xxxx",,,,
"Critic_Review_Progression_Act6_1",,"xxxx",,,,
"Critic_Review_Progression_Act6_2",,"xxxx",,,,
,,,,,,
"Critic_Review_Reputation_Poor_1","(restaurant)是一家相对不为人知的餐厅，人们对这里的主厨或食物知之甚少。","xxxx",,,,
"Critic_Review_Reputation_Poor_2","然而，即使是霓虹城最棒的餐厅，也是始于微末。作为一名美食评论家，我的工作就是发掘这片土地上的原石，让更多人分享到我对美食的热爱。","xxxx",,,,
"Critic_Review_Reputation_Mid_1","我听说了一些关于(restaurant)的正面评价。来这里吃饭的老顾客经常给出很好的反馈，这里提供的精彩菜单也引发了很多议论。","xxxx",,,,
"Critic_Review_Reputation_Mid_2","然而，我不会被大众的议论左右。作为一名专业的美食评论家。我会对(restaurant)做更深入的了解。","xxxx",,,,
"Critic_Review_Reputation_Good_1","(restaurant)已经成为当地人喜爱的餐厅，也以可信赖的美食胜地闻名。","xxxx",,,,
"Critic_Review_Reputation_Good_2","尽管(playername)还没有达到霓虹城的伟大厨师认为的顶峰，但是(restaurant) 餐厅日渐增长的声誉已经开始在美食鉴赏家之间传播。","xxxx",,,,
"Critic_Review_Reputation_Great_1","主厨(playername)已经将(restaurant)变为一个美食热点，每天为(city)带来越来越多的游客。","xxxx",,,,
"Critic_Review_Reputation_Great_2","来这里用过餐的顾客都提到了一个极好的菜单，采用了当地最新鲜的食材。我对能到这里用餐感到很激动。(restaurant)能对得起它的名气吗？","xxxx",,,,
"Critic_Review_Reputation_Amazing_1","无需介绍(restaurant)。它已经成为家喻户晓的品牌，世界各地的美食爱好者都蜂拥到(city)来这里用餐。","xxxx",,,,
"Critic_Review_Reputation_Amazing_2","当我来到前门台阶时，我心里小鹿乱撞。等我穿过这扇门，等待我的是什么样的美味佳肴？什么样的魔法？当我进去时我的心怦怦直跳。","xxxx",,,,
,,,,,,
"Critic_Review_Decor_Poor_1","一进入(restaurant)，我立刻注意到这里对装饰细节缺乏关注。","xxxx",,,,
"Critic_Review_Decor_Poor_2","家具和装饰单调乏味，营造出一种令人不愉快的氛围。","xxxx",,,,
"Critic_Review_Decor_Mid_1","(restaurant)的内饰总体来说漂亮整洁，尽管有点普通。","xxxx",,,,
"Critic_Review_Decor_Mid_2","美学显然不是这里的重点。让我们希望这里的食物比氛围更令人激动。","xxxx",,,,
"Critic_Review_Decor_Good_1","(restaurant)的内饰非常好，显然在装饰上花了一些功夫。","xxxx",,,,
"Critic_Review_Decor_Good_2","当我坐在桌边时，美观的室内装饰让我心情愉快。","xxxx",,,,
"Critic_Review_Decor_Great_1","一进入(restaurant)，我就被精美的内饰所吸引。","xxxx",,,,
"Critic_Review_Decor_Great_2","桌椅和装饰的颜色很搭配。我可以坐在这里放松一整天！","xxxx",,,,
"Critic_Review_Decor_Amazing_1","当我进入(restaurant)时，我被震撼了。这是我见过的最美丽的内部装饰之一。","xxxx",,,,
"Critic_Review_Decor_Amazing_2","我感觉自己仿佛进入了一个神奇的新世界，一个难以用语言描述的世界。","xxxx",,,,
,,,,,,
"Critic_Review_MeatMenu","(restaurant)的菜单上有多种精选菜肴。","xxxx",,,,
"Critic_Review_Vegitarian","(restaurant)的特点是全素食菜单。","xxxx",,,,
"Critic_Review_Vegan","令人惊讶的是，(restaurant)推出了完全素食的菜单。","xxxx",,,,
"Critic_Review_Rarity_0","不幸的是，(restaurant)的菜单过于简单，缺乏创意。他们没有花太多功夫去摆脱家庭厨师可以制作的普通菜谱。","xxxx",,,,
"Critic_Review_Rarity_1","我对每道菜的简单性感到有些失望，希望看到一些食材方面的尝试。主厨(playername)在菜单设置上非常谨慎。","xxxx",,,,
"Critic_Review_Rarity_2","(restaurant)的菜单非常独特，主厨(playername)的努力和尝试可以从这里提供的菜肴展现出来。","xxxx",,,,
"Critic_Review_Rarity_3","(restaurant)的菜单非常有创意，以令人惊奇的方式使用食材。主厨(playername)明显表现出对于开拓新领域的热爱。","xxxx",,,,
"Critic_Review_Rarity_4","(restaurant)的菜单上有许多我想象不到的创新。每道菜都极其复杂，食材的运用也非常巧妙。","xxxx",,,,
,,,,,,
"Critic_Review_Quality_Poor","菜品的整体质量出奇地差。厨师很少用心烹制美味佳肴。此外，菜品味道平淡，而且经常烹制过度。","xxxx",,,,
"Critic_Review_Quality_Mid","食物味道还行。不算差，但也不算好吃。就像吃普通连锁餐厅的食物一样。绝对不适合 霓虹城这个美食战场。","xxxx",,,,
"Critic_Review_Quality_Good","菜品做得不错，味道也不错。不过，食物没什么特别的，需要很多改进才能与最好的餐厅竞争。","xxxx",,,,
"Critic_Review_Quality_Great","菜品烹制得非常完美，非常美味。离开餐厅几个小时后，我仍然对菜品念念不忘。","xxxx",,,,
"Critic_Review_Quality_Amazing","(restaurant)的食物棒极了。每道菜的调味都恰到好处，味道美妙得令人难以置信。真是令人愉悦！","xxxx",,,,
,,,,,,
"Critic_Review_Dish_None_1","这些菜都不能让我满意，让我选不出最喜欢的。但是，如果一定要选的话，那一定是(dishName)。","xxxx",,,,
"Critic_Review_Dish_None_2","对于那些不想在吃完饭后立即呕吐的人来说，这是最好的选择。","xxxx",,,,
"Critic_Review_Dish_Mid_1","这里的食物没有什么特别的，但是我想说(dishName)勉强可以说是做得好。","xxxx",,,,
"Critic_Review_Dish_Mid_2","唯一的可取之处在于它使用了(ingredient1)的天然风味，最终做出了一道还算可以的菜品。","xxxx",,,,
"Critic_Review_Dish_Good_1","最杰出的菜肴是(dishName)，它的味道最鲜美，令人难忘。","xxxx",,,,
"Critic_Review_Dish_Good_2","其中对(ingredient1)的使用经过了深思熟虑，与(ingredient 2)相得益彰。我想我会再来这里吃(dishName)。","xxxx",,,,
"Critic_Review_Dish_Great_1","我已经深深爱上了(dishName)，它从各种其他菜品中脱颖而出。对于(ingredient1)的使用是它风味的核心来源。","xxxx",,,,
"Critic_Review_Dish_Great_2","(ingredient2)的运用进一步给(dishType)带来生气，产生了一种难忘的味道，至今萦绕在我唇齿之间。","xxxx",,,,
"Critic_Review_Dish_Amazing_1","虽然整个菜单很棒，但有一道菜在众多的菜肴中脱颖而出。这道菜就是(dishName)，它有种非凡的风味。","xxxx",,,,
"Critic_Review_Dish_Amazing_2","当我第一次品尝时，我有一种纯粹的如梦似幻之感。在我整个美食评论家生涯中，这道菜是我尝过的最棒的菜之一。","xxxx",,,,
,,,,,,
"Critic_Review_WaitTime_Poor_1","(restaurant)的服务真的是极度糟糕。我每道菜都等了超过一个小时。我饿得差点晕过去！","xxxx",,,,
"Critic_Review_WaitTime_Poor_2","一家高级餐厅怎么可以提供如此差劲的服务？我本以为只有很差的一般连锁餐厅才会这样，但没想到(restaurant)也会。","xxxx",,,,
"Critic_Review_WaitTime_Mid_1","服务的速度很慢。我每道菜都等了超过4-分钟。我饿得差点叫披萨外卖到餐厅来了！","xxxx",,,,
"Critic_Review_WaitTime_Mid_2","如果这家餐厅想生存下去，主厨(playername)需要招更多员工。","xxxx",,,,
"Critic_Review_WaitTime_Good_1","(restaurant)的服务还算像样，我等餐的时间也还算合理。员工们反应迅速而且贴心，而且表现出了很好的职业精神。","xxxx",,,,
"Critic_Review_WaitTime_Good_2","但是总还有些改进的空间，尤其是如果(restaurant)想要成为一家知名餐厅。","xxxx",,,,
"Critic_Review_WaitTime_Great_1","服务棒极了，上菜也相对来说很快。员工们非常热情友好，使得用餐体验更上一层楼。","xxxx",,,,
"Critic_Review_WaitTime_Great_2","无论食物是什么，享受提供这种服务的一餐对任何人来说都是一次美妙的体验。","xxxx",,,,
"Critic_Review_WaitTime_Amazing_1","(restaurant)餐厅的服务是我见过的最好的之一，即使是在Billboard City高居榜首的餐厅中也是如此。","xxxx",,,,
"Critic_Review_WaitTime_Amazing_2","员工们非常贴心、优雅、专业。看着员工们工作就像在星光剧院观赏芭蕾舞表演。","xxxx",,,,
,,,,,,
"Critic_Review_Verdict_Poor_1","总的来说，我在(restaurant)的体验挺一般的。我真的看不出(restaurant)和来这里用餐的人会有什么美好的未来。","xxxx",,,,
"Critic_Review_Verdict_Poor_2","也许主厨(playername)今后会挑起大梁，提供更好的用餐体验。然而，如果你当下尚有味觉，那么我不推荐你去(restaurant)就餐。","xxxx",,,,
"Critic_Review_Verdict_Mid_1","总的来说，我在(restaurant)的体验不错，只是有些小瑕疵。主厨(playername)显然是一块未经雕琢的璞玉，但也难掩其才华。","xxxx",,,,
"Critic_Review_Verdict_Mid_2","我有点好奇(playername)在不久的将来会把(restaurant)带向何方。就目前而言，这是一家不错的休闲餐厅，但不是享受美食的地方。","xxxx",,,,
"Critic_Review_Verdict_Good_1","总之，我在(restaurant)度过了一段美好时光，主厨(playername)作为未来烹饪界的创新者，展现出了巨大的潜力。","xxxx",,,,
"Critic_Review_Verdict_Good_2","我想卡斯托大厨会为他的门徒达到如此高度而自豪。我期待着看到(playername)未来的成就，届时也非常愿意再次回到(restaurant)品尝这里的美味。","xxxx",,,,
"Critic_Review_Verdict_Great_1","总之，我在(restaurant)度过了一段美好的时光，美食的余韵依旧萦绕舌尖。当我吃饱的时候，总感觉有些遗憾，因为还有很多美味没能品尝！","xxxx",,,,
"Critic_Review_Verdict_Great_2","(restaurant)将会成为该地的一家顶级餐厅，主厨(playername)无疑是一颗冉冉升起的新星！","xxxx",,,,
"Critic_Review_Verdict_Amazing_1","在(restaurant)的经历是我享受过的最棒的用餐体验之一，在里面的每一分钟都感觉像变魔术一样。我简直变成了误入梦幻仙境的爱丽丝！","xxxx",,,,
"Critic_Review_Verdict_Amazing_2","食物的风味富有层次感，员工的服务也无可挑剔。我非常期待能再次回到(restaurant)体验另一场冒险。","xxxx",,,,
,,,,,,
"LOCATION NAMES","地点名称",,,,,
,,,,,,
"Tutorial_Button_Restaurant","餐厅","xxxx",,,,
"Tutorial_Button_Parties","派对","xxxx",,,,
"Tutorial_Button_Hunting","打猎","xxxx",,,,
"Tutorial_Button_Gathering","采集","xxxx",,,,
"Tutorial_Button_Fishing","钓鱼","xxxx",,,,
"Tutorial_Button_Brewing","酿造","xxxx",,,,
"Tutorial_Button_Farming","农业","xxxx",,,,
"Tutorial_Button_Blokmaking","浴块","xxxx",,,,
,,,,,,
"Tutorial_Restaurant_01","储存食材","xxxx",,,,
"Tutorial_Restaurant_02","烹饪用具","xxxx",,,,
"Tutorial_Restaurant_03","选择菜单","xxxx",,,,
"Tutorial_Restaurant_04","聘请员工","xxxx",,,,
"Tutorial_Restaurant_05","员工体力","xxxx",,,,
"Tutorial_Restaurant_06","服务完成","xxxx",,,,
"Tutorial_Party_01","举办派对","xxxx",,,,
"Tutorial_Hunting_01","弓箭狩猎","xxxx",,,,
"Tutorial_Gathering_01","收获植被","xxxx",,,,
"Tutorial_Farming_01","开始耕作","xxxx",,,,
"Tutorial_Farming_02","播种种子","xxxx",,,,
"Tutorial_Farming_03","植物浇水","xxxx",,,,
"Tutorial_Farming_04","堆肥","xxxx",,,,
"Tutorial_Brewing_01","开始酿造","xxxx",,,,
"Tutorial_Brewing_02","酿造阶段 一","xxxx",,,,
"Tutorial_Brewing_03","酿造阶段 二","xxxx",,,,
"Tutorial_Brewing_04","酿造阶段 三","xxxx",,,,
"Tutorial_Fishing_01","开始钓鱼","xxxx",,,,
"Tutorial_Fishing_02","等待上钩","xxxx",,,,
"Tutorial_Fishing_03","收线拉鱼","xxxx",,,,
"Tutorial_Blokmaking_01","制作浴块","xxxx",,,,
,,,,,,
"Tutorial_NoneUnlocked","未解锁任何教程","xxxx",,,,
,,,,,,
"MALE FIRST NAMES","男性名字",,,,,
,,,,,,
"firstName_Akeem","阿基姆","xxxx",,,,
"firstName_Akio","昭夫","xxxx",,,,
"firstName_Alex","亚历克斯","xxxx",,,,
"firstName_Amin","阿明","xxxx",,,,
"firstName_Anthony","安东尼","xxxx",,,,
"firstName_Asahi","朝日","xxxx",,,,
"firstName_Aziz","阿齐兹","xxxx",,,,
"firstName_Ben","本","xxxx",,,,
"firstName_Billy","比利","xxxx",,,,
"firstName_Bobby","鲍比","xxxx",,,,
"firstName_Brad","布拉德","xxxx",,,,
"firstName_Carl","卡尔","xxxx",,,,
"firstName_Chikao","赤尾","xxxx",,,,
"firstName_Christopher","克里斯托弗","xxxx",,,,
"firstName_Christopher","克里斯托弗","xxxx",,,,
"firstName_Clement","克莱门特","xxxx",,,,
"firstName_Daniel","丹尼尔","xxxx",,,,
